src,ref,hyp
洛丁（Lodin）还表示，官员们决定取消第二轮选举，是为了给阿富汗人节省再次选举的开支，同时避免选举的安全风险。,Lodin also said officials decided to cancel the runoff in order to save Afghans the expense and security risk of another election.,Lodin also stated that officials decided to cancel the second round of elections to save Afghans the costs of another election while avoiding the security risks associated with it.
外交官们表示在阿富汗宪法中发现了足够多的歧义，因此没有必要举办决胜选举。,Diplomats said that they had found enough ambiguity in the Afghan constitution to determine the runoff as unnecessary.,"Diplomats said they found enough ambiguities in the Afghan constitution, so there was no need to hold a decisive election."
这与先前的报道相矛盾，先前的报道称取消决选本来是违反宪法的。,"This contradicts earlier reports, which said that cancelling the runoff would have been against the constitution.",This contradicts earlier reports which stated that canceling the final selection was originally unconstitutional.
飞机是飞往伊尔库茨克（Irkutsk）的，并且由内政部队负责驾驶。,The aircraft had been headed to Irkutsk and was being operated by interior troops.,The plane is flying to Irkutsk (Irkutsk) and is operated by the internal affairs forces.
已经展开调查。,An inquiry was established to investigate.,An investigation has already been launched.
伊尔-76 自 20 世纪 70 年代以来，一直是俄罗斯和苏联军队的主要组成部分，上个月在俄罗斯已经发生过一起严重事故。,"The Il-76 has been a major component of both the Russian and Soviet military since the 1970s, and had already seen a serious accident in Russia last month.","The Il-76 has been a major component of the Russian and Soviet military since the 1970s, with a serious accident occurring in Russia last month."
10 月 7 日，一台发动机在飞机起飞时脱离，未造成人员伤亡。该事故后，俄罗斯短暂停飞了伊尔-76。,"On October 7 an engine separated on takeoff, without injuries. Russia briefly grounded Il-76s after that accident.","On October 7, an engine detached from the plane during takeoff, but no casualties were reported. Following the incident, Russia briefly grounded its Il-76 fleet."
在阿拉斯加费尔班克斯（Fairbanks）南部发生数千桶原油泄漏后，横贯阿拉斯加、长达800英里的输油管道系统被关闭。,"800 miles of the Trans-Alaska Pipeline System were closed down following a spill of thousands of barrels of crude oil south of Fairbanks, Alaska.","After thousands of barrels of crude oil leaked in Fairbanks, Alaska, the 800-mile Trans-Alaska Pipeline System was shut down."
消防指挥系统的例行测试引发了一场电力故障，故障使得安全阀开启，导致原油于格里利堡（Fort Greely）第 9 泵站附近溢出。,A power failure following a routine fire-command system test caused relief valves to open and crude oil overflowed near the Fort Greely pump station 9.,"A routine test of the fire command system triggered an electrical outage, causing a safety valve to open and leading to an oil spill near the No. 9 pump station at Fort Greely."
阀门打开后，系统将释放压力，原油可通过油垫流入一个可容纳 55000 桶（230 万加仑）原油的油箱。,"The valves opening allowed a pressure release for the system and oil flowed on a pad to a tank that can hold 55,000 barrels (2.3 million gallons).","After the valve is opened, the system will release the pressure, allowing crude oil to flow through the oil cushion into a tank with a capacity of 55,000 barrels (2.3 million gallons)."
截至周三下午，油箱的排气口仍在漏油，这很可能是由油箱内部的热膨胀造成的。,"As of Wednesday afternoon, the tank vents were still leaking probably from thermal expansion inside the tank.","As of Wednesday afternoon, the fuel tank's vent was still leaking oil, likely caused by thermal expansion inside the tank."
"在容积为 104,500 桶的蓄水池的下面，另一个二级防泄漏围护区还没有完全填满。","Another secondary containment area below the tanks capable of holding 104,500 barrels was not yet filled to capacity.","Beneath the reservoir with a capacity of 104,500 barrels, another secondary leak containment area is not yet fully filled."
这次电视直播是伊朗高层消息人士首次承认制裁产生的影响正在显现。,"The comments, live on television, were the first time that senior Iranian sources have admitted that the sanctions are having any effect.",This TV broadcast marks the first time senior Iranian officials have acknowledged that the effects of sanctions are becoming apparent.
这些措施包括金融限制和欧盟对原油出口的禁令，而伊朗经济有 80% 的国外收入来自原油出口。,"They include financial restrictions and a ban by the European Union on the export of crude oil, from which the Iranian economy receives 80% of its foreign income.","These measures include financial restrictions and a EU ban on crude oil exports, while Iran's economy derives 80% of its foreign revenue from crude oil exports."
在最新一期的月报中，石油输出国组织声称原油出口已经跌到了二十年来的最低水平，仅为一天 280 万桶。,"In its most recent monthly report, OPEC said exports of crude had fallen to their lowest level for two decades at 2.8 million barrels per day.","In the latest monthly report, the Organization of Petroleum Exporting Countries claims that crude oil exports have fallen to their lowest level in two decades, amounting to only 2.8 million barrels per day."
伊朗最高领袖阿亚图拉·赛义德·阿里·哈梅内伊（Ayatollah Ali Khamenei）称，伊朗对石油的依赖是可追溯到1979年伊朗伊斯兰革命之前的“一个陷阱”，伊朗应该摆脱这个陷阱。,"The country's supreme leader, Ayatollah Ali Khamenei, has described the dependency on oil as ""a trap"" dating from before Iran's Islamic revolution in 1979 and from which the country should free itself.","Ayatollah Ali Khamenei, Iran's top leader, described Iran's dependence on oil as a ""trap"" dating back to before the 1979 Islamic Revolution, and Iran should break free from this trap."
太空舱大约会在早上 5 点（东部时间）到达地球，并进入大气层，为北加州、俄勒冈州、内华达州和犹他州的居民上演一场精彩的焰火秀。,"When the capsule gets to Earth and enters the atmosphere, at about 5am (eastern time), it is expected to put on quite a light show for folks in Northern California, Oregon, Nevada, and Utah.","The spacecraft is expected to reach Earth around 5 a.m. (Eastern Time) and enter the atmosphere, putting on a spectacular fireworks show for residents in Northern California, Oregon, Nevada, and Utah."
