src,ref,hyp
"Let's start with an explanation about Italy's plans. Italy was mainly the ""little brother"" of Germany and Japan.",我哋先嚟解釋一下意大利嘅計劃。意大利主要係德國同日本嘅「細佬」。,吾哋先講下意大利嘅計劃，意大利主要係德國同埋日本嘅「細仔」。
"It had a weaker army and a weaker navy, although they had just built four new ships right before the beginning of the war.",就算佢哋喺戰爭開始之前啱啱造咗四艘新嘅船艦，佢擁有嘅軍隊同海軍依然比較弱。,佢嘅陸軍同海軍都冇咁強，雖然喺戰爭開始之前好新近都建咗四艘新船。
"Italy's main goals were African countries. To capture those countries, they would need to have a troop launching pad, so as troops could sail across the Mediterranean Sea and invade Africa.",意大利嘅主要目標係非洲國家。為咗佔領呢啲國家，佢哋需要有一個部隊出發地，方便部隊穿越地中海，入侵非洲。,意大利嘅主要目標係非洲國家。要攻佔嗰啲國家，佢哋需要一個部隊啟程嘅基地，咁部隊先可以揚帆穿越地中海去侵略非洲。
"For that, they had to get rid of British bases and ships in Egypt. Besides those actions, Italy's battleships were not supposed to do anything else.",所以佢哋需要剷除埃及嘅英軍基地同船隻。除咗呢啲行動之外，意大利嘅戰艦冇打算做其他任何事。,佢哋為咗呢個，必須要解散喺埃及嘅英國基地同船隻。除咗呢啲行動之外，意大利嘅戰艦唔應該做任何其他嘢。
"Now for Japan. Japan was an island country, just like Britain.",而家講下日本。日本就好似英國咁，係一個島國。,而家係日本，日本係個島國，同英國一樣。
"Submarines are ships designed to travel underwater, and remain there for an extended amount of time.",潛艇係為水底航行、同時喺水底長時間逗留而設計嘅船隻。,潛艦係為咗行喺水底同喺嗰度行長時間而設計嘅船。
Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range.,潛艇係喺第一次世界大戰同第二次世界大戰嗰陣所用嘅。當時佢哋嘅速度相當慢，射程亦非常有限。,第一次世界大戰同第二次世界大戰都用到潛艦，嗰陣佢哋好慢，射程都好有限。
"In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen.",戰爭初期，佢哋大多數時間喺海面航行，但係隨住雷達發展而變得更加精確，潛艇被迫喺水底航行，避免俾人發現。,打戰初期佢哋主要係喺海面上面行，但係由於雷達開始發展而且越來越準確，潛水艇就俾迫住要喺水底下面行嚟避開俾人見到。
German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.,德國潛艇被稱之為U艇。德國人非常擅長潛艇嘅導航同操作。,德國潛艦叫U艇。德國人非常擅長駕駛和操作他們的潛艦。
"Because of their success with submarines, after the war Germans aren't trusted to have many of them.",由於佢哋喺潛艇方面做得非常之好，戰後嘅德國唔獲信任可以擁有咁多艘潛艇。,由於佢哋喺潛水艇上面成功，戰後德國人唔會信佢哋會有好多。
"Yes! King Tutankhamun, sometimes referred to as ""King Tut"" or ""The Boy King"", is one of the most well known ancient Egyptian kings in modern times.",冇錯！圖坦卡門國王，有時被稱之為「圖特王」或者「少年法老」，係現代最出名嘅古埃及國王之一。,係！金字塔王圖坦卡蒙，有時又嗌佢做「王圖坦卡蒙」或者「小王子」，係現代最出名嘅古埃及王之一。
"Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists.",有趣嘅係，佢喺古代冇受到重視，大多數古代國王名單上面，亦都冇佢嘅記錄。,奇怪㗎，佢喺古代唔係好重要嘅人，而且冇喺好多古代國王名單上面記低佢。
"However, the discovery of his tomb in 1922 made him a celebrity. While many tombs of the past were robbed, this tomb was left virtually undisturbed.",不過，1922 年佢嘅陵墓俾人發現，令佢成為名人。雖然以前有唔少陵墓都俾人盜墓，但係呢座陵墓就幾乎冇受到任何侵擾。,不過，佢喺1922年發現墳墓之後就成咗名人。雖然好多古代墳墓俾人盜過，但呢個墳墓幾乎冇被擾過。
"Most of the items buried with Tutankhamun have been well preserved, including thousands of artefacts made from precious metals and rare stones.",大多數同圖坦卡門一齊陪葬嘅物品都保存完好，包括幾千件由貴金屬同稀有寶石製成嘅手工藝品。,絕大多數跟隨圖坦卡蒙下葬嘅物品都保存得好好，包括成千上萬用貴重金屬同珍貴寶石製作嘅文物。
"The invention of spoke wheels made Assyrian chariots lighter, faster, and better prepared to outrun soldiers and other chariots.",輻條輪嘅發明令到亞述嘅戰車更輕、更快，而且可以更有效咁跑得快過士兵同埋其他戰車。,發明輪條令阿蘇爾戰車更輕更快，仲好準備趕過士兵同其他戰車。
"Arrows from their deadly crossbows could penetrate the armor of rival soldiers. About 1000 B.C., the Assyrians introduced the first cavalry.",從佢哋致命嘅十字弓射出嘅箭，可以穿透敵方士兵嘅盔甲。大概喺公元前 1000 年，亞述人引入咗第一批騎兵。,佢哋嘅毒箭弩穿過對手士兵嘅盔甲。大概公元前一千年，亞述人引入咗第一支騎兵。
"A cavalry is an army that fights on horseback. The saddle had not yet been invented, so the Assyrian cavalry fought on the bare backs of their horses.",騎兵係指喺馬背上作戰嘅軍隊。因為馬鞍未發明出嚟，所以亞述騎兵就係喺赤裸嘅馬背上面作戰。,騎兵係一隊騎喺馬上面打仗嘅軍隊。當時騎兵座冇發明，所以亞述嘅騎兵係騎喺馬冇鞍嘅背上打仗。
"We know many Greek politicians, scientists, and artists. Possibly the most known person of this culture is Homer, the legendary blind poet, who composed two masterpieces of Greek literature: the poems Iliad and Odyssey.",我哋認識好多希臘政治家、科學家同藝術家。喺呢種文化裡面，最有名嘅可能係傳說中嘅盲人詩人荷馬，佢創作咗兩部希臘文學傑作：詩歌《伊利亞特》同《奧德賽》。,我哋識得好多希臘政治家、科學家同藝術家。呢個文化中最出名嘅人可能係荷馬，呢個傳奇盲詩人寫咗兩部希臘文學嘅傑作：伊利亞特同奧德賽。
Sophocles and Aristophanes are still popular playwrights and their plays are considered to be among the greatest works of world literature.,索福克勒斯同亞里士多芬依然係最享負盛名嘅編劇，佢哋嘅戲劇被認為係世界文學當中最偉大嘅作品之一。,蘇福克利斯同阿里斯托芬仲係好多人識嘅劇作家，佢哋嘅劇本都係世界文學上最經典嘅作品之一。
"Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.",另一位著名嘅希臘人係數學家畢達哥拉斯，最有名嘅係佢有關直角三角形邊關係嘅定理。,另一個著名希臘人係數學家畢達哥拉斯，主要出名係佢嘅著名定理，講明直角三角形邊長嘅關係。
There are varying estimates for how many people speak Hindi. It is estimated to be between the second and fourth most commonly spoken language in the world.,究竟有幾多人講印地語，實在有唔同嘅估計。據估計，印地語係介乎全球最多人使用嘅第二至第四種語言。,有唔同啲估計講幾多人講印地語，估計係世界第二到第四常用語言。
The number of native speakers varies depending on whether or not very closely related dialects are counted.,講母語嘅人數變化取決於係咪將關係非常接近嘅方言統計喺一齊。,本地方言使用者數量會唔會因為計唔計好接近嘅方言而唔同。
"Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language.",估計講印地語嘅人有 3.4 億至 5 億人，高達 8 億人可以聽得明呢種語言。,推估有340萬至500萬人講粵語，有800萬人可以聽得懂。
"Hindi and Urdu are similar in vocabulary but different in script; in everyday conversations, speakers of both languages can usually understand each other.",印地語同烏爾都語喺詞匯方面相似，但係文字方面唔同；喺日常對話之中，兩種語言嘅使用者通常都可以互相理解。,印地語同烏爾都語詞彙上類似但字體唔同；喺日常對話入面，講呢兩種語言嘅人通常都可以互相理解。
"Around the 15th century, northern Estonia was under great cultural influence of Germany.",15世紀左右，愛沙尼亞北部受到德國文化嘅影響好大。,約莫十五世紀，北愛沙尼亞深受德國文化影響。
"Some German monks wanted to bring God closer to the native people, so they invented the Estonian literal language.",一啲德國僧侶爲咗拉近上帝同當地人嘅距離，於是發明咗愛沙尼亞文字語言。,有啲德國和尚想將神拉近本地人，所以佢哋發明咗愛沙尼亞文字語言。
"It was based on the German alphabet and one character ""Õ/õ"" was added.",佢取自德語字母，同時加咗一個字符 「Õ/õ」。,呢個係基於德文拼音，加咗一個「Õ/õ」嘅字。
"As time passed, many words that were borrowed from German coalesced. This was the beginning of enlightenment.",隨住時間流逝，好多借用德語嘅生字，都融合埋一齊。呢個係啟蒙運動嘅開始。,過咗時間，由德文借嚟嘅好多字開始合埋一齊，呢個係啟蒙嘅開始。
"Traditionally, the heir to the throne would go straight into the military after finishing school.",傳統上，王位繼承人會喺完成學業之後直接參軍。,傳統上，繼承王位的王子會喺畢業之後直接入軍。
"However, Charles went to university at Trinity College, Cambridge where he studied Anthropology and Archaeology, and later History, earning a 2:2 (a lower second class degree).",不過查理斯就選擇入讀劍橋大學三一學院，修讀人類學同考古學，後來又修讀咗歷史，獲得2:2嘅成績（二等二級學位）。,然而查理喺劍橋大學聖三一學院讀大學，嗰度佢讀人類學同考古學，之後又讀歷史，攞到二二級（一級下）。
Charles was the first member of the British Royal Family to be awarded a degree.,查理斯係第一個擁有學士學位嘅英國皇室成員。,查理係英國王室第一位攞到學位嘅成員。
European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.,歐洲土耳其 (巴爾幹半島嘅色雷斯東部或者魯梅利亞) 佔咗呢個國家 3% 嘅領土。,歐洲土耳其（巴爾幹半島嘅東部色雷斯或羅美利亞）佔咗呢個國家嘅3%。
"The territory of Turkey is more than 1,600 kilometres (1,000 mi) long and 800 km (500 mi) wide, with a roughly rectangular shape.","土耳其嘅領土長超過 1,600公里 (1,000 英里)，闊 800 公里 (500 英里) ，大致上係一個長方形。",土耳其嘅領土長過1600公里（1000英里）同寬800公里（500英里），形狀大致係長方形。
"Turkey's area, including lakes, occupies 783,562 square kilometres (300,948 sq mi), of which 755,688 square kilometres (291,773 sq mi) are in south west Asia and 23,764 square kilometres (9,174 sq mi) in Europe.","土耳其嘅面積，包括湖泊，佔地 783,562 平方公里 (300,948平方英里)，其中 755,688 平方公里 (291,773平方英里) 位於亞洲西南部，23,764平方公里 (9,174平方英里) 喺歐洲。","土耳其嘅面積，包括湖，佔783,562平方公里（300,948平方英里），其中755,688平方公里（291,773平方英里）喺南西亞，23,764平方公里（9,174平方英里）喺歐洲。"
"Turkey's area makes it the world's 37th-largest country, and is about the size of Metropolitan France and the United Kingdom combined.",土耳其按面積計，係世界第 37 大嘅國家，佢嘅面積大概係法國本土同英國嘅總和。,土耳其面積令佢成為世界第37大國，大約係法國同英國合埋咁大。
"Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.",土耳其三面環海：西面係愛琴海，北面係黑海，南面係地中海。,土耳其三面被海包圍：西面係愛琴海，北面係黑海，南面係地中海。
Luxembourg has a long history but its independence dates from 1839.,盧森堡歷史悠久，不過佢嘅獨立可以追溯到1839年。,盧森堡有悠久歷史但佢哋獨立係喺1839年。
Present-day parts of Belgium were part of Luxembourg in the past but became Belgian after the 1830s Belgian Revolution.,今時今日，比利時嘅部分國土曾經屬於盧森堡嘅一部分，但喺 1830 年代比利時革命之後，成為咗比利時嘅一部分。,今日比利時部分地區喺過去屬於盧森堡，但係喺1830年比利時革命之後變咗做比利時。
Luxembourg has always tried to remain a neutral country but it was occupied in both World War I and World War II by Germany.,盧森堡一直想保持中立國角色，不過佢喺第一次世界大戰同第二次世界大戰嗰陣，都曾經俾德國佔領。,盧森堡一直想保持中立國家但佢喺第一次世界大戰同第二次世界大戰都俾德國入侵。
In 1957 Luxembourg became a founding member of the organization which is today known as the European Union.,盧森堡喺 1957 年成為呢個組織嘅創始國，時至今日呢個組織叫做歐盟。,一九五七年盧森堡成為當今所謂歐洲聯盟的創始成員。
The Drukgyal Dzong is a ruined fortress and Buddhist monastery in the upper part of the Paro District (in Phondey Village).,杜克耶堡係一座位於帕羅地區上部 (龐地村) 嘅廢棄堡壘，兼佛教寺院。,打魯古雅宗係一間廢墟嘅要塞同佛教寺院，喺帕羅區上層（喺豐地村）。
"It is said that in 1649, Zhabdrung Ngawang Namgyel created the fortress to commemorate his victory against the Tibetan-Mongol forces.",相傳扎卜德龍·恩加旺·南蓋爾喺 1649 年建造咗呢個堡壘，嚟到紀念佢打敗西藏蒙古聯軍。,有講喺1649年，扎布頓·諾蓋爾創建咗呢座要塞嚟紀念佢打贏西藏蒙古軍嘅勝利。
"In 1951, a fire caused for only some of the relics of the Drukgyal Dzong to remain, such as the image of Zhabdrung Ngawang Namgyal.",1951 年，一場大火淨係燒剩杜克耶堡嘅一啲遺跡，比如扎卜德龍·恩加旺·南賈爾嘅畫像。,九五一年，一場火令得祖古拉宗嘅文物只係留低咗啲，例如扎布頓·諾布納米嘉嘅像。
"After the fire, the fortress was preserved and protected, remaining to be one of Bhutan's most sensational attractions.",堡壘喺大火之後得到保育同保護，依然係不丹最引人矚目嘅景點之一。,打火之後，要塞得以保存保護，繼續做 Bhutan 最令人激動的旅遊景點之一。
"During the 18th century Cambodia found itself squeezed between two powerful neighbors, Thailand and Vietnam.",喺18世紀，柬埔寨發現自己夾喺兩個強大嘅鄰國泰國同越南之間。,十八世紀時，柬埔寨發現自己被兩個強鄰國泰國與越南擠壓。
The Thais invaded Cambodia several times in the 18th century and in 1772 they destroyed Phnom Phen.,泰國人喺 18 世紀多次入侵柬埔寨，並喺 1772 年摧毀金邊。,泰國喺十八世紀幾次入侵柬埔寨，喺一七七二年俾佢哋搞擺了金邊。
In the last years of the 18th century the Vietnamese also invaded Cambodia.,越南人亦都喺 18 世紀末入侵柬埔寨。,十八世紀後期越南亦入侵柬埔寨。
"Eighteen percent of Venezuelans are unemployed, and most of those who are employed work in the informal economy.",18%嘅委內瑞拉人失業，而大部分有嘢做嘅人都係從事唔正規嘅經濟活動。,十八個百分點嘅委內瑞拉人冇工做，而啲有工做嘅人絕大多數都係喺非正式經濟嗰度做嘢。
"Two thirds of Venezuelans who work do so in the service sector, nearly a quarter work in industry and a fifth work in agriculture.",三分二嘅委內瑞拉人從事服務行業，近四分一嘅國民喺工廠打工，五分一嘅國民從事耕作。,兩三分之二的委內瑞拉人做嘢喺服務業，將近四分之一喺工業做嘢，五分之一喺農業做嘢。
"An important industry for Venezuelans is oil, where the country is a net exporter, even though only one percent work in the oil industry.",就算淨係得百分之一嘅人口從事石油行業，但由於委內瑞拉係石油淨出口國，所以石油係呢個國家嘅重要行業。,維也納人嘅一個重要行業係石油，雖然只有百分之一嘅人喺石油行業工作，但國家仍然係純出口國。
"Early in the nation's independence, Singapore Botanic Gardens' expertise helped to transform the island into a tropical Garden City.",喺國家獨立初期，新加坡植物園嘅專業知識幫咗呢個島一把，搖身一變成一個熱帶花園城市。,早期喺國家獨立嗰陣，新加坡植物園嘅專長幫手將島變成一個熱帶花園城市。
"In 1981, Vanda Miss Joaquim, an orchid hybrid, was chosen as the nation's national flower.",1981 年，一種名為卓錦萬代蘭嘅雜交蘭花品種獲選為呢個國家嘅國花。,一九八一年，維達米蘇姬，一種石斛蘭品種，被選為國家國花。
"Every year around October nearly 1.5 million herbivores travel towards the southern plains, crossing the Mara River, from the northern hills for the rains.",每年十月左右，接近一百五十萬隻草食動物為咗雨水，由北部嘅山越過馬拉河去南部嘅平原。,每年大約喺十月份，將近一百五十萬隻草食性動物會嚟到南面平原，過馬拉河，由北面山頭去到雨季。
"And then back to the north through the west, once again crossing the Mara river, after the rains in around April.",然後喺4月左右落完雨之後，經過西部重返北方，再次穿過馬拉河。,同埋再向北過西，再次過馬拉河，喺四月左右雨過之後。
"The Serengeti region contains the Serengeti National Park, the Ngorongoro Conservation Area and Maswa Game Reserve in Tanzania and the Maasai Mara National Reserve in Kenya.",塞倫蓋蒂地區包括坦桑尼亞嘅塞倫蓋蒂國家公園、恩戈羅戈羅保護區同馬斯瓦禁獵區，以及肯雅嘅馬賽馬拉國家保護區。,新幾內亞地區包含坦桑尼亞嘅塞倫蓋提國家公園、納爾遜格羅保護區同埋馬沙野生動物保護區，以及肯雅嘅瑪賽麥拉國家公園。
"Learning to create interactive media requires conventional and traditional skills, as well as tools mastered in interactive classes (storyboarding, audio and video editing, story telling, etc.)",學習創作互動媒體要有常規同傳統嘅技能，以及喺互動課堂入面掌握嘅工具（分鏡板、音訊同視訊編輯、故事敍述等）。,學習創作互動媒體需要傳統技能，同時都要識得用過互動課堂學識嘅工具（例如劇情板、聲影剪輯、講故仔等等）。
Interactive design requires that you re-assess your assumptions about media production and learn to think in a non-linear ways.,互動設計需要妳重新評估對媒體製作嘅假設，同埋學會用非線性嘅方式思考。,互動設計要求你重新審視你對媒體製作的假設，學識非線性嘅思考方式。
"Interactive design requires that components of a project connect to each other, but also make sense as a separate entity.",互動設計要求項目嘅各個部件互相連接，但同時又可以成為一個單獨嘅實體。,互動設計要求項目嘅組成部分之間要連接，但亦要當做獨立嘅實體有啲意義。
The disadvantage of zoom lenses is that the focal complexity and number of lens elements required to achieve a range of focal lengths is much greater than for prime lenses.,變焦鏡頭嘅缺點係，焦距嘅複雜程度同達到一定焦距範圍所需嘅鏡頭數量，都要比定焦鏡頭高得多。,變焦鏡頭嘅缺點係，要達到一個焦距範圍，需要嘅焦距複雜性同鏡片數量，遠高過定焦鏡頭。
This is becoming less of an issue as lens manufacturers achieve higher standards in lens production.,但隨住鏡頭製造商喺鏡頭生產方面達到嘅標準越高，上述提及嘅一點，就唔再成問題。,呢個問題愈嚟愈唔係問題，因為鏡頭廠商喺鏡頭生產上達到咗更高標準。
This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.,咁樣就可以令到變焦鏡頭拍到同定焦鏡頭一樣靚嘅畫質。,呢度令變焦鏡頭可以拍出質素堪比定焦鏡頭嘅相。
Another disadvantage of zoom lenses is that the maximum aperture (the speed) of the lens is usually lower.,變焦鏡頭嘅另一個缺點，就係鏡頭嘅最大光圈 (速度) 通常比較低。,鏡頭嘅另一個缺點係，鏡頭嘅最大光圈（即係速度）通常比較低。
This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.,咁樣會令到平價變焦鏡頭好難喺冇閃光燈嘅弱光條件之下使用。,呢啲平價嘅變焦鏡頭冇閃電喺暗光環境下難喺用。
One of the most common problems when trying to convert a movie to DVD format is the overscan.,喺嘗試將電影轉成 DVD 格式嗰陣，其中最常見嘅問題就係過度掃描。,將一部電影轉換成 DVD 格式嘅時候，最常見嘅問題之一係過掃。
Most televisions are made in a way to please the general public.,大多數電視節目製作嘅目的，都係為咗取悅大眾。,多數電視係為咗取悅大眾而製造嘅。
"For that reason, everything you see on the TV had the borders cut, top, bottom and sides.",所以，你喺電視上睇到嘅所有嘢，都係俾人剪咗邊框、頂部、底部同側面。,由呢個原因，你喺電視上睇到嘅嘢邊都剪咗，上下面同兩邊。
This is made to ensure that the image covers the whole screen. That is called overscan.,咁樣做係為咗確保圖像覆蓋成個螢幕。呢個就系所謂嘅過度掃描。,呢個係為咗確保相片蓋住整個螢幕而做嘅，呢個就叫做 overscan。
"Unfortunately, when you make a DVD, it's borders will most likely be cut too, and if the video had subtitles too close to the bottom, they won't be fully shown.",遺憾嘅係，當你製作 DVD 嗰陣，佢嘅邊框好有可能都會畀人剪咗，如果影片嘅字幕離底部太近，佢哋就唔可以完整咁顯示出嚟。,不幸嘅係，你做 DVD 嗰陣，佢邊界好可能會被剪走，而且如果影片字幕好接近底，佢哋唔會完全畫面。
"The traditional medieval castle has long inspired the imagination, conjuring up images of jousts, banquets and Arthurian chivalry.",呢座傳統嘅中世紀城堡長期以嚟一直激發大家嘅想象力，令人聯想到賽馬、宴會同亞瑟王嘅騎士精神。,呢座傳統中世紀城堡好耐都啟發想像力，令人聯想到比武、宴會同亞瑟王時代的騎士道精神。
"Even standing amidst thousand year-old ruins it is easy to bring to mind the sounds and smells of battles long gone, to almost hear the clatter of hooves on the cobbles and to smell the fear rising from the dungeon pits.",即使企喺有千年歷史嘅廢墟之中，仍然可以令人回憶起戰爭嘅氣息，仿彿可以聽到石春上面馬蹄嘅咔嗒聲，同埋喺地牢坑傳上嚟嘅恐懼感。,即使喺千年舊廢墟度都好容易諗起舊時戰爭嘅聲同氣味，幾乎聽到馬蹄喺石板路上嗰啲聲同聞到從地牢深坑裏面升上嚟嘅恐懼。
But is our imagination based on reality? Why were castles built in the first place? How were they designed and built?,但我哋嘅想象係咪建立喺現實之上嘅呢？當初點解要起城堡呢？佢哋係點樣設計同建造嘅呢？,點解我哋嘅想像會基於現實？最初為咗啲咩而興建城堡？佢哋係點樣設計同興建嘅？
"Typical for the period, Kirby Muxloe Castle is more of a fortified house than a true castle.",柯爾比·慕克斯盧城堡係呢個時期嘅典型建築，與其話係一座真正嘅城堡，不如話係一所設防嘅大屋。,時期典型，基利麥麥素堡唔係真係城堡，而係一間防禦性房屋。
Its large glazed windows and thin walls would not have been able to resist a determined attack for long.,佢咁大嘅玻璃窗同咁薄嘅牆，係冇辦法長期抵御持續嘅攻擊。,佢哋嘅大玻璃窗同薄薄牆唔會長耐抵住一個決心嘅攻擊。
"In the 1480s, when its construction was begun by Lord Hastings, the country was relatively peaceful and defense was only required against small bands of roving marauders.",喺 1480 年代，黑斯廷斯勛爵開始起呢座城堡，當時，呢個國家相對和平，只需要防御一小班遊蕩嘅強盜。,喺1480年代，喺何斯德勳爵開始起建嗰陣，個國家相對和平，防衛只需要對付少少幾隊流動嘅強盜。
The balance of power was a system in which European nations sought to maintain the national sovereignty of all European states.,權力平衡係歐洲國家力求維護所有歐洲國家主權嘅一種制度。,權力均衡係一個制度，歐洲國家喺度想維持所有歐洲國家嘅國家主權。
"The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.",呢個概念就係，所有歐洲國家都一定要設法阻止一家獨大，所以各國政府經常變換盟友，從而保持平衡。,個概念係講所有歐洲國家都要努力阻止一個國家變得強大，所以國家政府通常會改變佢哋嘅邦聯以維持平衡。
The War of Spanish Succession marked the first war whose central issue was the balance of power.,西班牙王位繼承戰，標誌住第一次以權力平衡為中心嘅戰爭。,西班牙王位繼承戰爭係第一場以權力平衡為核心問題嘅戰爭。
"This marked an important change, as European powers would no longer have the pretext of being religious wars. Thus, the Thirty Years' War would be the last war to be labeled a religious war.",當中標誌住一個重大嘅轉變，因為歐洲大國唔再將宗教戰爭當成借口。正因如此，三十年戰爭被稱為最後一場宗教戰爭。,呢件大事表示重要變化，因為歐洲勢力冇再可以話係宗教戰，所以三十年年戰係最後一場會被標籤做宗教戰嘅戰爭。
"The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.",公元前 356 年 7 月 21 號，以弗所嘅阿提密斯神殿俾黑若斯達特斯縱火燒毁。,阿爾忒彌斯嘅以弗所神廟喺公元前356年7月21日俾 Herostratus 點火嚟搞咗毀壞。
"According to the story, his motivation was fame at any cost. The Ephesians, outraged, announced that Herostratus' name never be recorded.",據聞，佢嘅動機係不惜一切代價博取名聲。以弗所人相當憤怒，宣稱永遠都唔會記錄黑若斯達特斯呢個名。,根據講，佢嘅動機係不論幾咁賣命都要出名。以弗所人震怒咗，宣布冇記錄希羅斯特拉圖斯個名。
"The Greek historian Strabo later noted the name, which is how we know today. The temple was destroyed on the same night that Alexander the Great was born.",好彩希臘歷史學家斯特拉波記低佢嘅名，所以我哋今日先至可以知道呢個人。呢座神殿喺亞歷山大大帝出生嘅同一晚被破壞。,喺後嚟嘅希臘史學家史特拉堡記低呢個名，呢度先至係我哋而家知。嗰間廟就喺亞歷山大大帝生嘅同晚黑嚟嘅夜晚俾拆咗。
"Alexander, as king, offered to pay to rebuild the temple, but his offer was denied. Later, after Alexander died, the temple was rebuilt in 323 BCE.",身為國王嘅亞歷山大提出要出錢重建神殿，但佢嘅提議被否決。後嚟，亞歷山大駕崩之後，呢座神殿喺公元前 323 年重建。,亞歷山大大將軍做王，提出資金重修寺廟，但佢哋冇同意，之後亞歷山大大將軍死咗之後，喺公元前323年重修咗嗰間寺廟。
Make sure your hand is as relaxed as possible while still hitting all the notes correctly - also try not to make much extraneous motion with your fingers.,確保你隻手盡可能放鬆啲，同時仲要正確噉敲擊所有音符 - 同埋盡量唔好用手指做太多無謂嘅動作。,確保手咁鬆咁鬆，但係仍然要準確啲按住所有音符 - 而家亦要盡量唔好手指多餘嘅動作。
"This way, you will tire yourself out as little as possible. Remember there's no need to hit the keys with a lot of force for extra volume like on the piano.",咁樣就可以將你嘅疲勞程度盡量減輕。記住，冇必要好似彈鋼琴咁， 咁用力敲擊琴鍵嚟增加音量。,呢個方法，你會盡量唔使累。記住，唔使好大力打鍵盤，咁聲音都唔會多咗啲，就係啱噉喺鋼琴上面噉。
"On the accordion, to get extra volume, you use the bellows with more pressure or speed.",要增加手風琴嘅音量，你可以喺風箱施加更大嘅壓力或提高速度。,喺風琴上面，想增加聲量就加力或者加快吹風箱。
"Mysticism is the pursuit of communion with, identity with, or conscious awareness of an ultimate reality, divinity, spiritual truth, or God.",神秘主義係追求終極真相、神性、屬靈真理或者係同上帝交流，同時尋求身份認同或者自我意識形態。,神秘主義係追求同最終真實、神聖、精神真理或神聖存在嘅聯繫、身份同一性或者意識清醒。
"The believer seeks a direct experience, intuition, or insight into divine reality/the deity or dieties.",信徒尋求對神聖現實/神靈嘅直接體驗、直覺或者洞察力。,信徒尋求直接體驗、直覺或對神聖現實/神祇的洞察。
"Followers pursue certain ways of living, or practices that are intended to nurture those experiences.",追隨者追求某啲生活方式或實踐，目的係培養呢啲體驗。,追隨者跟從某些生活方式，或者旨在滋養那些經驗的實踐。
"Mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, insightful, blissful, or even ecstatic character.",神秘主義可以同其他形式嘅宗教信仰、崇拜區分開嚟，皆因佢強調對獨特意識狀態嘅直接個人體驗，特別係啲有住平和、有洞察力、幸福感、甚至係擁有欣喜若狂特質嘅人。,神秘主義可以透過其強調直接個人體驗獨特意識狀態，特別是平靜、啟發、喜悅甚至狂喜的特徵，與其他宗教信仰和崇拜形式區分開來。
Sikhism is a religion from the Indian sub-continent. It originated in the Punjab region during the 15th century from a sectarian split within the Hindu tradition.,錫克教係嚟自印度次大陸嘅一種宗教。15世紀起源於旁遮普地區，從印度教傳統中嘅教派分裂而嚟。,Sikhизм係源自印度次大陸嘅一種宗教，喺15世紀嘅旁遮普地區由印度教嘅一個教派分裂而產生。
Sikhs consider their faith to be a separate religion from Hinduism though they acknowledge its Hindu roots and traditions.,雖然錫克教徒承認錫克教有印度教根源同傳統，但係認為佢哋嘅信仰係一種獨立於印度教嘅宗教。,sikhs 喺佢哋自己嘅信仰當中覺得佢哋嘅宗教係獨立於印度教之外，不過佢哋都承認佢哋嘅印度教根源同傳統。
"Sikhs call their religion Gurmat, which is Punjabi for ""way of the guru"". The guru is a fundamental aspect of all Indian religions but in Sikhism has taken on an importance that forms the core of Sikh beliefs.",錫克教徒將佢哋嘅宗教叫做 Gurmat，即係旁遮普語裡面「古魯之路」嘅意思。 古魯係所有印度宗教嘅一個基本層面，但喺錫克教裡面，佢嘅重要性已構成咗錫克教信仰嘅核心。,sikhs 喺佢哋嘅宗教嗌做 Gurmat，呢個係 Punjabi 嘅講法，意思係「師父嘅路徑」，師父係所有印度宗教嘅基本要素，不過喺 Sikhism 嘅話，佢哋重要性形成咗 sikhs 命題嘅核心。
The religion was founded in the 15th century by Guru Nanak (1469–1539). There followed in succession a further nine gurus.,呢個宗教由古鲁那納克（1469 至 1539）喺 15 世紀創立。跟住仲有九位古魯繼承。,呢個宗教喺十五世紀由那納克 Guru Nanak (1469–1539) 建立起嚟，之後又連續出咗九個古魯。
