src,ref,hyp
"Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language.",据估计，会说这种语言的人数量范围在 3.4 亿到 5 亿之间，而能听懂这种语言的人则多达 8 亿。,估计在3.4亿到5亿人之间，最多有8亿人能懂这门语言。
"Hindi and Urdu are similar in vocabulary but different in script; in everyday conversations, speakers of both languages can usually understand each other.",印度语和乌尔都语有着相似的词汇，但文字的书写方式不同；在日常对话中，这两种语言通常可以交流互通。,印地语和乌尔都语在词汇上相似但在书写上不同；在日常对话中，两种语言的说话者通常能够互相理解。
"Around the 15th century, northern Estonia was under great cultural influence of Germany.",15 世纪前后，爱沙尼亚北部深受德国文化的影响。,十五世纪左右，爱沙尼亚北部深受德国文化影响。
"Some German monks wanted to bring God closer to the native people, so they invented the Estonian literal language.",一些德国修道士想让上帝更接近本国人，所以他们发明了爱沙尼亚文字语言。,一些德国僧侣想拉近神与当地人的距离，所以发明了爱沙尼亚文字语言。
"It was based on the German alphabet and one character ""Õ/õ"" was added.",它是在德语字母表中加了一个字母“Õ/õ”。,它基于德语字母，并增加了一个字符“Õ/õ”。
"As time passed, many words that were borrowed from German coalesced. This was the beginning of enlightenment.",随着时间的推移，许多德语外来词与原有词汇合并。这就是启蒙运动的开始。,随着时间的推移，许多从德语借来的词语逐渐融合，这是启蒙的开始。
"Traditionally, the heir to the throne would go straight into the military after finishing school.",传统上，王位继承人在完成学业后会直接入伍。,传统上，王子完成学业后会直接进入军队。
"However, Charles went to university at Trinity College, Cambridge where he studied Anthropology and Archaeology, and later History, earning a 2:2 (a lower second class degree).",不过，查尔斯入读了剑桥大学三一学院，他在那里学习了人类学和考古学，后来又学习了历史学，获得了 2:2 学位（二等二学位）。,然而查尔斯在剑桥大学三一学院学习人类学和考古学，后来又学习历史，获得了二等二学位。
Charles was the first member of the British Royal Family to be awarded a degree.,查尔斯是第一个获得学位的英国王室成员。,查尔斯是英国王室首位获得学位的成员。
European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.,土耳其位于欧洲的部分（地处巴尔干半岛的东色雷斯或鲁米利亚）占其国土面积的 3％。,欧洲土耳其（巴尔干半岛的东色雷斯或鲁米利亚）占该国3%。
"The territory of Turkey is more than 1,600 kilometres (1,000 mi) long and 800 km (500 mi) wide, with a roughly rectangular shape.","土耳其领土长 1,600 多公里（1,000 英里），宽 800 公里（500 英里），大致呈矩形。",土耳其的领土超过1600公里长，800公里宽，形状大致呈矩形。
"Turkey's area, including lakes, occupies 783,562 square kilometres (300,948 sq mi), of which 755,688 square kilometres (291,773 sq mi) are in south west Asia and 23,764 square kilometres (9,174 sq mi) in Europe.","土耳其的国土面积（包括湖泊）为 783,562 平方公里（300,948 平方英里），其中 755,688 平方公里（291,773 平方英里）位于西南亚，23,764 平方公里（9,174 平方英里）位于欧洲。","土耳其总面积包括湖泊在内为783,562平方公里（300,948平方英里），其中755,688平方公里（291,773平方英里）位于西亚，23,764平方公里（9,174平方英里）位于欧洲。"
"Turkey's area makes it the world's 37th-largest country, and is about the size of Metropolitan France and the United Kingdom combined.",土耳其的面积在世界上排第 37 位，大约是法国本土和英国面积的总和。,土耳其的面积使其成为世界第37大国，面积与法国和英国的总和差不多。
"Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.",土耳其三面环海：西面是爱琴海，北面是黑海，南面则是地中海。,土耳其三面环海：西临爱琴海，北靠黑海，南接地中海。
Luxembourg has a long history but its independence dates from 1839.,卢森堡历史悠久，但在 1839 年才独立成国。,卢森堡历史悠久，但其独立始于1839年。
Present-day parts of Belgium were part of Luxembourg in the past but became Belgian after the 1830s Belgian Revolution.,今天的比利时有部分地区过去属于卢森堡，但在 19 世纪 30 年代的比利时革命后被划入比利时。,比利时现今的部分过去属于卢森堡，但在1830年比利时革命后成为比利时。
Luxembourg has always tried to remain a neutral country but it was occupied in both World War I and World War II by Germany.,卢森堡一直试图成为中立国，但它在第一次世界大战和第二次世界大战中都曾被德国占领。,卢森堡一直试图保持中立，但在第一次世界大战和第二次世界大战期间都被德国占领。
In 1957 Luxembourg became a founding member of the organization which is today known as the European Union.,1957 年，卢森堡成为如今被称为欧盟的组织的创始成员国。,1957年卢森堡成为今天被称为欧盟的组织创始成员国。
The Drukgyal Dzong is a ruined fortress and Buddhist monastery in the upper part of the Paro District (in Phondey Village).,朱克杰宗（Drukgyal Dzong）是一座已毁的堡垒和佛教寺庙，位于帕罗区上部（在方德村）。,帕罗区（普农村）上部的杜克加尔宗是一座破败的堡垒和佛教寺庙。
"It is said that in 1649, Zhabdrung Ngawang Namgyel created the fortress to commemorate his victory against the Tibetan-Mongol forces.",据说扎布隆·阿旺·纳姆耶尔 (Zhabdrung nawang Namgyel) 于 1649 年建造这座堡垒，是为了纪念自己战胜藏蒙军队。,据说在1649年，扎布伦·诺布·南嘉耶尔建造了这座堡垒以纪念他击败藏蒙军队的胜利。
"In 1951, a fire caused for only some of the relics of the Drukgyal Dzong to remain, such as the image of Zhabdrung Ngawang Namgyal.",1951 年，一场大火导致杜克耶堡仅存一丝遗迹，例如扎布隆·阿旺·纳姆格亚尔（Zhabdrung Ngawang Namgyal）的雕像。,1951年一场火灾导致楚布卡宗的部分文物得以幸存，例如扎布伦·纳木江的塑像。
"After the fire, the fortress was preserved and protected, remaining to be one of Bhutan's most sensational attractions.",火灾过后，堡垒得到维护和保护，成为不丹最备受瞩目的景点之一。,火灾之后，堡垒得以保存并保护，成为不丹最令人兴奋的景点之一。
"During the 18th century Cambodia found itself squeezed between two powerful neighbors, Thailand and Vietnam.",18 世纪的柬埔寨被夹在泰国和越南两个强邻之间。,十八世纪时，柬埔寨发现自己夹在泰国和越南这两个强大的邻国之间。
The Thais invaded Cambodia several times in the 18th century and in 1772 they destroyed Phnom Phen.,泰国人在 18 世纪曾多次入侵柬埔寨，并在 1772 年摧毁了金边。,泰国在18世纪多次入侵柬埔寨，1772年摧毁了金边。
In the last years of the 18th century the Vietnamese also invaded Cambodia.,在 18 世纪的最后几年，越南人也入侵了柬埔寨。,十八世纪末，越南也入侵了柬埔寨。
"Eighteen percent of Venezuelans are unemployed, and most of those who are employed work in the informal economy.",百分之十八的委内瑞拉人失业，而大部分就业者是非正规经济从业人员。,委内瑞拉百分之十八的人失业，而那些有工作的大多数都在非正规经济部门工作。
"Two thirds of Venezuelans who work do so in the service sector, nearly a quarter work in industry and a fifth work in agriculture.",三分之二的委内瑞拉人就是这样从事服务行业，接近四分之一的人从事工业，五分之一的人在农业行业里工作。,三分之二的委内瑞拉工作者在服务业工作，将近四分之一在工业领域工作，五分之一在农业领域工作。
"An important industry for Venezuelans is oil, where the country is a net exporter, even though only one percent work in the oil industry.",委内瑞拉是石油净出口国，尽管只有百分之一的人在石油行业工作，但石油行业仍然是该国的重要产业。,委内瑞拉重要的产业是石油，尽管只有百分之一的人从事石油行业，但这个国家仍然是石油净出口国。
"Early in the nation's independence, Singapore Botanic Gardens' expertise helped to transform the island into a tropical Garden City.",在国家独立初期，新加坡植物园发挥其专业知识所长，帮助该岛成为了一座热带“花园城市”。,建国初期，新加坡植物园的专业知识帮助将这座岛屿转变为一个热带花园城市。
"In 1981, Vanda Miss Joaquim, an orchid hybrid, was chosen as the nation's national flower.",1981 年，卓锦万代兰被选为该国的国花。它是兰花的杂交品种。,1981年，兰花杂交品种万代米雪被选为国家的国花。
"Every year around October nearly 1.5 million herbivores travel towards the southern plains, crossing the Mara River, from the northern hills for the rains.",每年 10 月前后，大约有 150 万只食草动物从北部山区出发，穿过马拉河，前往雨水充足的南部平原。,每年十月左右，近150万食草动物从北部山丘出发前往南部平原，穿越马拉河，以获取雨水。
"And then back to the north through the west, once again crossing the Mara river, after the rains in around April.",然后，在四月左右的雨季之后，从西部回到北部，再次穿越马拉河。,然后从西边折向北边，再次穿过马拉河，在四月份雨季过后。
"The Serengeti region contains the Serengeti National Park, the Ngorongoro Conservation Area and Maswa Game Reserve in Tanzania and the Maasai Mara National Reserve in Kenya.",塞伦盖蒂（Serengeti）地区包括塞伦盖蒂（Serengeti ）国家公园、坦桑尼亚的恩戈罗恩戈罗（Ngorongoro）自然保护区、马斯瓦（Maswa）野生动物保护区以及肯尼亚的马赛马拉（Maasai Mara）国家保护区。,塞伦盖提地区包含坦桑尼亚的塞伦盖提国家公园、恩戈罗恩戈罗保护区和马萨瓦保护区，以及肯尼亚的马赛马拉国家公园。
"Learning to create interactive media requires conventional and traditional skills, as well as tools mastered in interactive classes (storyboarding, audio and video editing, story telling, etc.)",学习制作互动媒体需要常规传统技能，以及在互动课程中掌握的工具（故事板制作、音频和视频编辑、故事情节设计等）。,学习制作互动媒体需要传统和常规的技能，以及互动课程中掌握的工具（如故事板、音频和视频编辑、讲故事等）
Interactive design requires that you re-assess your assumptions about media production and learn to think in a non-linear ways.,交互设计要求你重新评估有关媒体制作的假设，并学会非线性思考。,交互式设计要求你重新评估你对媒体生产的假设，并学会用非线性方式思考。
"Interactive design requires that components of a project connect to each other, but also make sense as a separate entity.",交互设计要求项目的各个组成部分相互联系，但也可以作为一个独立实体存在。,交互式设计要求项目组件彼此连接，但也要作为一个独立实体有意义。
The disadvantage of zoom lenses is that the focal complexity and number of lens elements required to achieve a range of focal lengths is much greater than for prime lenses.,变焦镜头的缺点是，要想实现一定的焦距范围，所需的焦距复杂度和透镜元件的数量远远大于定焦镜头。,变焦镜头的缺点在于，为了实现一系列焦距，所需的焦距复杂度和镜片数量远大于定焦镜头。
This is becoming less of an issue as lens manufacturers achieve higher standards in lens production.,随着镜头制造商在镜头生产方面达到更高的标准，这已经不算什么问题了。,随着镜头制造商在生产工艺上达到更高标准，这个问题正变得越来越不重要。
This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.,这使得变焦镜头可以拍出与固定焦距镜头质量相媲美的照片。,这使得变焦镜头能够拍摄出与定焦镜头达到的质量相当的图片。
Another disadvantage of zoom lenses is that the maximum aperture (the speed) of the lens is usually lower.,变焦镜头的另一个缺点是镜头的最大光圈（速度）通常较小。,变焦镜头的另一个缺点是镜头的最大光圈（速度）通常较低。
This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.,这使得廉价的变焦镜头在没有闪光灯的情况下很难在弱光条件下使用。,这使得没有闪光灯的低光照条件下使用廉价变焦镜头变得困难。
One of the most common problems when trying to convert a movie to DVD format is the overscan.,在尝试将电影转换成 DVD 格式时，最常见的问题之一是过度扫描。,转换电影到DVD格式时最常见的难题之一是过扫描。
Most televisions are made in a way to please the general public.,大多数电视节目都是为娱乐大众而制作的。,大多数电视都是为迎合大众而制造的。
"For that reason, everything you see on the TV had the borders cut, top, bottom and sides.",出于该原因，你在电视上看到的画面边框，包括顶部、底部和侧边，都被裁剪了。,因此，电视上你看到的所有东西的边框都被切掉了，包括顶部、底部和两侧。
This is made to ensure that the image covers the whole screen. That is called overscan.,这样做是为了保证图像能覆盖住整个屏幕。这叫做“过度扫描”。,这是为了确保图像覆盖整个屏幕，这被称为过扫描。
"Unfortunately, when you make a DVD, it's borders will most likely be cut too, and if the video had subtitles too close to the bottom, they won't be fully shown.",遗憾的是，当你制作 DVD 时，它的边框很可能也会被裁剪掉，而且如果视频中的字幕太靠近底部，那么字幕也会显示不完整。,不幸的是，当你制作DVD时，它的边框很可能会被裁掉，而且如果视频的字幕离底部太近，它们将无法完全显示。
"The traditional medieval castle has long inspired the imagination, conjuring up images of jousts, banquets and Arthurian chivalry.",这座传统的中世纪城堡长久以来一直激发着人们的想象力，让人联想到马背长矛比武、宴会和亚瑟王骑士精神的画面。,这座传统的中世纪城堡早已激发人们的想象力，唤起人们关于比武、宴会和亚瑟王骑士精神的各种想象。
"Even standing amidst thousand year-old ruins it is easy to bring to mind the sounds and smells of battles long gone, to almost hear the clatter of hooves on the cobbles and to smell the fear rising from the dungeon pits.",人们即使站在千年的废墟中，也很容易回想起早已逝去的战争的声音和气味，几乎能听到鹅卵石上马蹄的碰撞声，也能闻到从地牢坑里冒出来的恐惧气息。,即使站在千年古墟之中，也容易想起早已消失的战场的声响和气味，仿佛能听见马蹄踏在石板路上的铿锵声，闻到从地牢深坑里升腾起的恐惧。
But is our imagination based on reality? Why were castles built in the first place? How were they designed and built?,但是我们的想象有现实依据吗？最初为什么要建城堡？它们是如何设计和建造的？,但我们想象真的基于现实吗？城堡最初为什么要建造？它们是怎么设计和建造的？
"Typical for the period, Kirby Muxloe Castle is more of a fortified house than a true castle.",作为那段时期的典型建筑，与其说克尔比墨斯鲁（Muxloe）城堡是一座真正的城堡，不如说它是一座加固的房屋。,这个时期典型的柯比·穆克洛城堡更像是一座防御性住宅而不是真正的城堡。
Its large glazed windows and thin walls would not have been able to resist a determined attack for long.,它的大玻璃窗和薄墙不可能长时间抵抗得住一次坚决的攻击。,它的巨大玻璃窗和薄墙很难抵挡住坚决的攻击。
"In the 1480s, when its construction was begun by Lord Hastings, the country was relatively peaceful and defense was only required against small bands of roving marauders.",15 世纪 80 年代，在黑斯廷斯勋爵（Lord Hastings）开始建造这座城堡的时候，这个国家还相对和平，只需要防御一小群四处游荡的抢掠者。,1480年左右，当哈斯丁斯勋爵开始建造它的时候，这个国家相对和平，防御只需要针对小股流窜的掠夺者。
The balance of power was a system in which European nations sought to maintain the national sovereignty of all European states.,权力的平衡是欧洲国家寻求维护全体欧洲国家国家主权的制度。,权力平衡是一个欧洲各国试图维持所有欧洲国家主权的体系。
"The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.",这种理念是，所有欧洲国家必须设法阻止某个国家/地区独自变得强大，因此，各国政府为了保持平衡经常更换盟友。,欧洲各国都力求防止任何一个国家变得强大，因此各国政府经常改变联盟以维持平衡。
The War of Spanish Succession marked the first war whose central issue was the balance of power.,西班牙继承权之战标志着第一场以权力平衡为核心问题的战争。,西班牙王位继承战争标志着第一场以权力平衡为核心议题的战争。
"This marked an important change, as European powers would no longer have the pretext of being religious wars. Thus, the Thirty Years' War would be the last war to be labeled a religious war.",这标志着一个重要的变化，因为欧洲大国将无法再以宗教战争为借口。因此，三十年战争将是最后一场被贴上宗教战争标签的战争。,这标志着重要变化，因为欧洲列强将不再有借口称其为宗教战争。因此，三十年战争将成为最后一场被贴上宗教战争标签的战争。
"The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.",公元前 356 年 7 月 21 日，赫洛斯塔图斯 (Herostratus) 的纵火行为导致位于以弗所 (Ephesus) 的阿尔忒弥斯神庙毁于一旦。,以弗所的阿尔忒弥斯神庙于公元前356年7月21日被英雄斯特拉图斯纵火烧毁。
"According to the story, his motivation was fame at any cost. The Ephesians, outraged, announced that Herostratus' name never be recorded.",据故事情节所写，此人愿不惜一切代价出人头地。愤慨的以弗所人宣布黑若斯达特斯（Herostratus）之名罄竹难书。,根据故事，他的动机是不惜一切代价求名。以弗所人愤怒地宣布永远不记录Herostratus的名字。
"The Greek historian Strabo later noted the name, which is how we know today. The temple was destroyed on the same night that Alexander the Great was born.",希腊历史学家斯特拉博 (Strabo) 后来提到了这个名字，也就是我们今天所熟知的名字。圣殿在亚历山大大帝出生的当晚被毁。,希腊历史学家斯特拉波后来提到了这个名字，这就是我们今天知道它的原因。这座寺庙是在亚历山大大帝出生的那同一个月黑之夜被摧毁的。
"Alexander, as king, offered to pay to rebuild the temple, but his offer was denied. Later, after Alexander died, the temple was rebuilt in 323 BCE.",亚历山大大帝原本提议重建这座神庙，但其提案遭到拒绝。随后，在亚历山大死后，该神庙于公元前 323 年得以重建。,亚历山大作为国王提出出资重建寺庙，但他的提议被拒绝了。后来亚历山大去世后，寺庙于公元前323年重建。
Make sure your hand is as relaxed as possible while still hitting all the notes correctly - also try not to make much extraneous motion with your fingers.,确保你的手尽可能地放松，同时仍可以正确地敲击所有的音符—手指也尽量不要做太多无关的动作。,确保你的手尽可能放松，同时仍然准确击中所有音符——也尽量不要让手指做太多不必要的动作。
"This way, you will tire yourself out as little as possible. Remember there's no need to hit the keys with a lot of force for extra volume like on the piano.",这样就能让你尽可能节省体力。记住，不用像在钢琴上那样用力敲击琴键来提升音量。,这样你就能尽量少费劲。记得像钢琴那样没有必要用力敲击键盘来增加音量。
"On the accordion, to get extra volume, you use the bellows with more pressure or speed.",为了提高手风琴的音量，可以更用力或以更快的速度拉风箱。,在口风琴上要获得更大的音量，你需要用更大的压力或速度吹动风箱。
"Mysticism is the pursuit of communion with, identity with, or conscious awareness of an ultimate reality, divinity, spiritual truth, or God.",神秘主义追求与终极现实、神性、精神真理或上帝进行交流、认同或达成知觉意识。,神秘主义是追求与终极实在、神性、精神真理或上帝的联合、认同或自觉意识。
"The believer seeks a direct experience, intuition, or insight into divine reality/the deity or dieties.",信徒们寻求一种对神圣的现实/神性或诸神的直接体验、直觉或者顿悟。,信徒寻求直接体验、直觉或对神圣现实/神祇的洞察。
"Followers pursue certain ways of living, or practices that are intended to nurture those experiences.",追随者追求某种生活方式或旨在滋养这些经验的修行。,追随者追求某些生活方式，或旨在培养这些体验的实践。
"Mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, insightful, blissful, or even ecstatic character.",神秘主义可以与其他形式的宗教信仰和崇拜区分开来，因为它强调对独特意识状态的个人直接体验，特别是那些和平的、有洞察力的、幸福的、甚至是狂喜的意识状态。,神秘主义可以通过其强调直接的个人意识独特状态体验，特别是平静、有见地、幸福甚至狂喜等特征，与其他宗教信仰和崇拜形式区分开来。
Sikhism is a religion from the Indian sub-continent. It originated in the Punjab region during the 15th century from a sectarian split within the Hindu tradition.,锡克教是来自印度次大陆的一种宗教。它在 15 世纪起源于旁遮普地区，来自印度教传统的内部宗派分裂。,锡克教是一种来自印度次大陆的宗教，起源于15世纪旁遮普地区，源于印度教传统内部的教派分裂。
Sikhs consider their faith to be a separate religion from Hinduism though they acknowledge its Hindu roots and traditions.,锡克教徒认为，他们信仰的是与印度教不同的一种宗教，尽管他们承认锡克教源自印度教，也包含印度教的传统。,锡克人认为他们的信仰是一种独立于印度教的宗教，尽管他们承认其印度教的根源和传统。
"Sikhs call their religion Gurmat, which is Punjabi for ""way of the guru"". The guru is a fundamental aspect of all Indian religions but in Sikhism has taken on an importance that forms the core of Sikh beliefs.",锡克教徒把自己的宗教称为 Gurmat，在旁遮普语中是“古鲁（导师）之路”的意思。古鲁是所有印度宗教的基本组成部分，但在锡克教中地位特别高，成为了锡克教信仰的核心。,锡克教徒称他们的宗教为“古拉特”，这是旁遮普语中“导师之道”的意思。导师是所有印度宗教的一个基本方面，但在锡克教中，它的重要性构成了锡克教信仰的核心。
The religion was founded in the 15th century by Guru Nanak (1469–1539). There followed in succession a further nine gurus.,该宗教于 15 世纪由古鲁·纳纳克 (1469-1539) 创立。随后又有九位古鲁。,该宗教由那纳克大师（1469-1539）于15世纪创立，随后又相继出现了九位大师。
"However, in June 1956, Krushchev's promises were put to the test when riots in Poland, where workers were protesting against food shortages and wage cuts, turned into a general protest against Communism.",然而，在 1956 年 6 月，当波兰工人抗议食品短缺和减薪的骚乱演变成对共产主义制度本身的抗议时，赫鲁晓夫的承诺面临着考验。,然而，1956年6月，当波兰的骚乱——那里的工人正在抗议食物短缺和工资削减——演变成一场反对共产主义的总抗议时，赫鲁晓夫的承诺受到了考验。
"Although in the end, Krushchev sent in tanks to restore order, he did give way to some economic demands and agreed to appoint the popular Wladyslaw Gomulka as the new prime minister.",尽管在最后，赫鲁晓夫派出坦克恢复了秩序，但他还是对一些经济要求做出了让步，并同意任命受民众欢迎的瓦迪斯瓦夫·哥穆尔卡 (Wladyslaw Gomulka) 为新总理。,尽管最后克鲁舍夫派坦克恢复秩序，但他还是让步于部分经济要求，并同意任命广受欢迎的瓦迪斯瓦夫·格莫乌卡为新总理。
The Indus Valley Civilization was a Bronze Age civilisation in the northwest Indian subcontinent encompassing most of modern-day Pakistan and some regions in northwest India and northeast Afghanistan.,印度河流域文明是青铜时代的文明，位于印度西北部次大陆，覆盖的区域包括了现代巴基斯坦的大部分地区，以及印度西北部和阿富汗东北部的一些地区。,印度河流域文明是印度西北部地区的青铜时代文明，涵盖了现今巴基斯坦的大部分地区以及印度西北部和阿富汗东北部的一些地区。
The civilisation flourished in the basins of the Indus River wherefore it derives its name.,印度河盆地的文明发展繁荣，该文明因此得名。,印度河流域的文明繁荣，因此得名。
"Although some scholars speculate that since the civilisation also existed in the basins of the now dried up Sarasvati River, it should be aptly called the Indus-Sarasvati Civilization, while some call it the Harappan Civilization after Harappa, the first of its sites to be excavated in the 1920s.",尽管一些学者推测，鉴于这一文明也存在于如今已然干涸的萨拉斯瓦蒂河流域，将该文明称为“印度河-萨拉斯瓦蒂河文明”才算恰如其分，不过一些人称其为“哈拉帕文明”——得名于20世纪20年代在该区域发掘的第一个遗址“哈拉帕”。,尽管一些学者推测由于该文明也曾存在于现已干涸的萨拉斯瓦蒂河流域，因此应该恰当地称之为印度-萨拉斯瓦蒂文明，而另一些学者则根据1920年代首次发掘的早期遗址哈拉帕将其称为哈拉帕文明。
The militaristic nature of the Roman empire aided in the development of medical advances.,罗马帝国的军国主义性质促进了医学的进步和发展。,罗马帝国的军事性质促进了医学的进步。
Doctors began to be recruited by Emperor Augustus and even formed the first Roman Medical Corps for use in the aftermath of battles.,奥古斯都皇帝开始招募医生，甚至组建了第一支罗马医疗队，用于战后医疗。,奥古斯都皇帝开始征召医生，甚至为战后使用组建了第一支罗马医疗队。
Surgeons had knowledge of various sedatives including morphine from extracts of poppy seeds and scopolamine from herbane seeds.,外科医生对各种镇静剂都有了解，包括从罂粟种子中提取的吗啡和从莨菪种子中提取的东莨菪碱。,外科医生知道各种镇静剂的知识，包括从罂粟籽中提取的海洛因和从曼陀罗籽中提取的天麻。
They became proficient at amputation to save patients from gangrene as well as tourniquets and arterial clamps to stem blood flow.,除了用止血带和动脉钳来阻止血液流动外，他们已能熟练通过截肢来挽救坏疽患者。,他们熟练掌握了截肢技术来挽救患者免于坏疽，以及使用止血带和动脉钳来控制血流。
"Over multiple centuries, the Roman empire led to great gains in the field of medicine and formed much of the knowledge we know today.",在几个世纪里，罗马帝国在医学领域取得了巨大成果，构成了我们今天所知晓的大部分知识。,数个世纪以来，罗马帝国在医学领域取得了巨大进步，并形成了我们今天所知的大部分知识。
"Pureland origami is origami with the restriction that only one fold may be done at a time, more complex folds like reverse folds are not allowed, and all folds have straightforward locations.",净土折纸，其限制规则是一次只能进行一次折叠，不允许反向折叠这样更复杂的动作，并且所有折叠的位置都必须简单明了。,纯land折纸是一种限制每次只能做一个折痕的折纸，不允许做更复杂的折痕如反向折痕，所有折痕都有明确的位置。
