src,ref,hyp
洛丁亦話，官員決定取消第二輪投票，為阿富汗人慳咗另一筆大選嘅開支同避免保安風險。,Lodin also said officials decided to cancel the runoff in order to save Afghans the expense and security risk of another election.,The official announced that the authorities decided to cancel the second round of voting to save Afghan voters another huge expense and avoid security risks.
外交官佢哋表示，佢哋發現阿富汗憲法有啲含糊，所以決定冇必要舉行第二輪投票。,Diplomats said that they had found enough ambiguity in the Afghan constitution to determine the runoff as unnecessary.,"Diplomats stated that they found some ambiguity in the Afghanistan constitution, so they decided it was unnecessary to hold a second round of voting."
噉同早前嘅報導互相矛盾，呢份報導話取消第二輪投票違反憲法。,"This contradicts earlier reports, which said that cancelling the runoff would have been against the constitution.","That contradicts earlier reports, with this one stating the cancellation of the second round of voting violates the constitution."
呢部飛機當時喺度飛去伊爾庫茨克，由國內軍隊操控。,The aircraft had been headed to Irkutsk and was being operated by interior troops.,That aircraft was flying to Irkutsk at that time and was controlled by the domestic military.
已經成立調查小組專責調查。,An inquiry was established to investigate.,A task force has already been established to investigate.
自上世紀 70 年代以嚟，伊爾-76 一直係俄羅斯同蘇聯軍隊嘅主力，上個月喺俄羅斯已經發生咗一宗嚴重事故。,"The Il-76 has been a major component of both the Russian and Soviet military since the 1970s, and had already seen a serious accident in Russia last month.","Since the 1970s, the Il-76 has been the mainstay of the Russian and Soviet armies, and a serious accident occurred in Russia last month."
10 月 7 號，一個引擎喺起飛時分離，未造成損傷。意外發生後，俄羅斯下令伊爾-76短暫停飛。,"On October 7 an engine separated on takeoff, without injuries. Russia briefly grounded Il-76s after that accident.","On October 7th, an engine separated during takeoff, causing no damage. After the incident, Russia ordered a temporary halt to Il-76 flights."
喺阿拉斯加費爾班克斯以南洩漏幾千桶原油之後，800 英哩長嘅跨阿拉斯加輸油管道系統被迫關閉。,"800 miles of the Trans-Alaska Pipeline System were closed down following a spill of thousands of barrels of crude oil south of Fairbanks, Alaska.","After the leakage of several thousand barrels of crude oil in Fairbanks, Alaska, the 800-mile-long Trans-Alaska Pipeline System was forced to shut down."
一次例行消防指揮系統測試之後發生電力故障，令到減壓閥打開，原油喺格里利堡 9 號泵站附近溢出。,A power failure following a routine fire-command system test caused relief valves to open and crude oil overflowed near the Fort Greely pump station 9.,"A power failure occurred after a routine fire command system test, causing the pressure relief valve to open and resulting in crude oil spilling near the Griggly Point 9 Pump Station."
"閥門打開之後，令到系統嘅壓力得以釋放，原油然後經過油墊流入一個可以裝 55,000 桶（230 萬加侖）油嘅油罐。","The valves opening allowed a pressure release for the system and oil flowed on a pad to a tank that can hold 55,000 barrels (2.3 million gallons).","After the valve is opened, the system's pressure is released, and the crude oil flows through the oil pad into a storage tank with a capacity of 55,000 barrels (230 million gallons)."
截至星期三下午，油罐嘅排氣口仲喺度洩漏緊，可能係因為油罐裡面嘅熱力膨脹造成。,"As of Wednesday afternoon, the tank vents were still leaking probably from thermal expansion inside the tank.","As of Wednesday afternoon, the oil tank's vent is still leaking, likely due to thermal expansion inside the tank."
"油罐下邊另外一個可以裝104,500桶油嘅二級安全殼區域仲未裝滿。","Another secondary containment area below the tanks capable of holding 104,500 barrels was not yet filled to capacity.","The secondary safety zone located below the oil tank, which can hold 104,500 barrels of oil, is still not full."
呢啲電視直播嘅評論係伊朗高級消息人士首次承認制裁帶嚟嘅影響。,"The comments, live on television, were the first time that senior Iranian sources have admitted that the sanctions are having any effect.",Those comments on the TV live broadcast are the first admission by senior Iranian officials of the impact of sanctions.
當中包括金融限制同埋歐盟嘅原油出口禁令，伊朗經濟八成嘅外匯收入來自原油。,"They include financial restrictions and a ban by the European Union on the export of crude oil, from which the Iranian economy receives 80% of its foreign income.","The package includes financial sanctions and the EU's oil export ban, as Iran derives 80% of its foreign exchange earnings from oil."
石油輸出國組織喺最近嘅月度報告當中提到，原油出口已經降到 20 年嚟嘅新低，每日得 280 萬桶。,"In its most recent monthly report, OPEC said exports of crude had fallen to their lowest level for two decades at 2.8 million barrels per day.","The Organization of Petroleum Exporting Countries mentioned in its recent monthly report that crude oil exports have fallen to a new low in 20 years, at just 2.8 million barrels per day."
呢個國家嘅最高領導人阿亞圖拉•阿里•哈梅內伊形容對石油嘅依賴係一個可以追溯到1979年伊朗伊斯蘭革命之前嘅“陷阱”，伊朗應該擺脫呢個陷阱。,"The country's supreme leader, Ayatollah Ali Khamenei, has described the dependency on oil as ""a trap"" dating from before Iran's Islamic revolution in 1979 and from which the country should free itself.","The highest leader of this country, Ayatollah Ali Khamenei, described the dependence on oil as a ""trap"" that can be traced back to before the 1979 Iranian Islamic Revolution, and Iran should break free from this trap."
太空艙喺東部時間朝早凌晨五點左右到達地球並進入大氣層嘅時候，預計佢將會為北加州、俄勒岡州、內華達州同猶他州嘅居民上演一場「燈光表演」。,"When the capsule gets to Earth and enters the atmosphere, at about 5am (eastern time), it is expected to put on quite a light show for folks in Northern California, Oregon, Nevada, and Utah.","At around 5 a.m. Eastern Time when the spacecraft reaches Earth and enters the atmosphere, it is expected to put on a ""light show"" for residents of Northern California, Oregon, Nevada, and Utah."
太空艙睇落好似一顆劃過天空嘅流星。,The capsule will look much like a shooting star going across the sky.,The spacecraft looked like a shooting star streaking across the sky.
太空艙將以每秒 12.8 公里或者 8 英哩左右嘅速度飛行，快到足以喺一分鐘內從三藩市飛到洛杉磯。,"The capsule will be traveling at about 12.8 km or 8 miles per second, fast enough to go from San Francisco to Los Angeles in one minute.","The spacecraft will travel at a speed of approximately 12.8 kilometers per second or 8 miles per second, fast enough to travel from San Francisco to Los Angeles in just one minute."
星塵號將會創下一項史無前例嘅新紀錄，成為重返地球最快嘅航天器，打破咗1969年5月阿波羅10號指揮艙返回時創下嘅歷史紀錄。,"Stardust will set a new all-time record for being the fastest spacecraft to return to Earth, breaking the previous record set in May of 1969 during the return of the Apollo X command module.","The Star尘号 will set a record-breaking milestone, becoming the fastest spacecraft to return to Earth and shattering the historic record set by Apollo 10's command module's return in May 1969."
星塵號嘅項目經理湯杜斯貝里話︰「佢會飛越加州北部嘅西海岸，從加州穿過俄勒岡州中部，再穿過內華達州同愛達荷州進入猶他州，沿途會照亮天空。」,"“It will move over the west coast of northern California and will light the sky from California through central Oregon and on through Nevada and Idaho and into Utah,” Tom Duxbury, Stardust's project manager said.","The project manager of the Stardust, Tonyus Berli, said: ""It will fly over the west coast of northern California, passing through the central part of Oregon, then through Nevada and Idaho into Utah, lighting up the sky along the way."""
